name,Yr,Month,Day,CaptureDate,time,LocationID,Province,Country,Latitude,Longitude,SpeciesID,MetalOut,AgeID,SexID,tarsus,Culmen,bill,Tot_Head,Wing,Weight,Release Time,FatScore,Nanotag_freq,Full_nano_id,TrackerID,id,Burst,blood,comments,Include_in_analysis
Christian Friis,2014,8,7,8-7-14,21:49,JBLP,Ontario,Canada,51.69167,-80.55833,SESA,246107838,AHY,U,,17.9,17.9,,99,,21:49,,166.38,,316,316@166.38:6.1,6.1,Y,metal band upper right leg,Y
Christian Friis,2014,8,7,8-7-14,21:48,JBLP,Ontario,Canada,51.69167,-80.55833,SESA,246107836,AHY,U,,19.9,19.9,,99,,21:48,,166.38,,317,317@166.38:6.1,6.1,Y,metal band upper right leg,Y
Christian Friis,2014,8,6,8-6-14,21:47,JBLP,Ontario,Canada,51.69167,-80.55833,SESA,246107834,AHY,U,,20.8,20.8,,99,,21:47,,166.38,,318,318@166.38:6.1,6.1,Y,metal band upper right leg,Y
Christian Friis,2014,8,6,8-6-14,21:47,JBLP,Ontario,Canada,51.69167,-80.55833,SESA,246107833,AHY,U,,17.5,17.5,,94,,21:47,,166.38,,319,319@166.38:6.1,6.1,Y,metal band upper right leg,Y
Christian Friis,2014,8,6,8-6-14,21:47,JBLP,Ontario,Canada,51.69167,-80.55833,SESA,246107832,AHY,U,,18.8,18.8,,95,,21:47,,166.38,,320,320@166.38:6.1,6.1,Y,metal band upper right leg,Y
Christian Friis,2014,8,6,8-6-14,21:47,JBLP,Ontario,Canada,51.69167,-80.55833,SESA,246107835,AHY,U,,20.9,20.9,,100,,21:47,,166.38,,321,321@166.38:6.1,6.1,Y,metal band upper right leg,Y
Christian Friis,2014,8,6,8-6-14,15:37,JBLP,Ontario,Canada,51.69167,-80.55833,SESA,246107831,HY,U,,19.3,19.3,,97,,15:37,,166.38,,322,322@166.38:6.1,6.1,Y,metal band upper right leg - FW upper left leg - radio-transmitter (322) on back,Y
Christian Friis,2014,8,6,8-6-14,15:39,JBLP,Ontario,Canada,51.69167,-80.55833,WRSA,264101414,AHY,U,,24,24.0,,120,,15:39,,166.38,,323,323@166.38:6.1,6.1,Y,metal band upper right leg - FW upper left leg - radio-transmitter (323) on back,Y
Christian Friis,2014,8,6,8-6-14,15:37,JBLP,Ontario,Canada,51.69167,-80.55833,SESA,246107828,AHY,U,,20.9,20.9,,98,,15:37,,166.38,,324,324@166.38:6.1,6.1,Y,metal band upper right leg - FW upper left leg - radio-transmitter (324) on back,Y
Christian Friis,2014,8,6,8-6-14,21:23,JBLP,Ontario,Canada,51.69167,-80.55833,SESA,246107830,AHY,U,,18.8,18.8,,95,,21:23,,166.38,,325,325@166.38:6.1,6.1,Y,metal band upper right leg - radio-transmitter (325) on back,Y
Christian Friis,2014,8,6,8-6-14,15:32,JBLP,Ontario,Canada,51.69167,-80.55833,SESA,246107820,AHY,U,,19.7,19.7,,101,,15:32,,166.38,,326,326@166.38:6.1,6.1,Y,metal band upper right leg - FW upper left leg - radio-transmitter (326) on back,Y
Christian Friis,2014,8,6,8-6-14,15:37,JBLP,Ontario,Canada,51.69167,-80.55833,SESA,246107825,AHY,U,,18.9,18.9,,97,,15:37,,166.38,,327,327@166.38:6.1,6.1,Y,metal band upper right leg - FW upper left leg - radio-transmitter (327) on back,Y
Christian Friis,2014,8,6,8-6-14,15:32,JBLP,Ontario,Canada,51.69167,-80.55833,SESA,246107821,AHY,U,,20.7,20.7,,101,,15:32,,166.38,,328,328@166.38:6.1,6.1,Y,metal band upper right leg - FW upper left leg - radio-transmitter (328) on back,Y
Christian Friis,2014,8,6,8-6-14,15:36,JBLP,Ontario,Canada,51.69167,-80.55833,SESA,246107823,AHY,U,,18,18.0,,97,,15:36,,166.38,,329,329@166.38:6.1,6.1,Y,metal band upper right leg - FW upper left leg - radio-transmitter (329) on back,Y
Christian Friis,2014,8,4,8-4-14,15:39,JBLP,Ontario,Canada,51.69167,-80.55833,WRSA,264101412,AHY,U,,23.5,23.5,,123,,15:39,,166.38,,330,330@166.38:6.1,6.1,Y,metal band upper right leg - FW upper left leg - radio-transmitter (330) on back,Y
Christian Friis,2014,8,4,8-4-14,15:39,JBLP,Ontario,Canada,51.69167,-80.55833,WRSA,264101413,AHY,U,,23.1,23.1,,120,,15:39,,166.38,,331,331@166.38:6.1,6.1,Y,metal band upper right leg - FW upper left leg - radio-transmitter (331) on back,Y
Christian Friis,2014,7,27,7-27-14,11:17,JBLP,Ontario,Canada,51.69167,-80.55833,WRSA,264101409,AHY,U,,22,22.0,,117,,11:17,,166.38,,332,332@166.38:6.1,6.1,Y,metal band upper right leg,Y
Christian Friis,2014,7,31,7-31-14,15:31,JBLP,Ontario,Canada,51.69167,-80.55833,SESA,269170683,AHY,U,,22,22.0,,98,,15:31,,166.38,,333,333@166.38:6.1,6.1,Y,metal band upper right leg - FW upper left leg - radio-transmitter (333) on back,Y
Christian Friis,2014,7,26,7-26-14,11:17,JBLP,Ontario,Canada,51.69167,-80.55833,WRSA,264101405,AHY,U,,22.5,22.5,,122,,11:17,,166.38,,334,334@166.38:6.1,6.1,Y,metal band upper right leg,Y
Christian Friis,2014,7,26,7-26-14,11:17,JBLP,Ontario,Canada,51.69167,-80.55833,WRSA,264101403,AHY,U,,22.7,22.7,,124,,11:17,,166.38,,335,335@166.38:6.1,6.1,Y,metal band upper right leg,Y
Christian Friis,2014,7,26,7-26-14,11:17,JBLP,Ontario,Canada,51.69167,-80.55833,WRSA,264101404,AHY,U,,21.1,21.1,,125,,11:17,,166.38,,336,336@166.38:6.1,6.1,Y,metal band upper right leg,Y
Christian Friis,2014,7,27,7-27-14,20:18,JBLP,Ontario,Canada,51.69167,-80.55833,SESA,269170640,AHY,U,,19,19.0,,99,28,20:18,,166.38,,337,337@166.38:6.1,6.1,Y,metal band upper right leg,Y
Christian Friis,2014,8,12,8-12-14,22:06,JBLP,Ontario,Canada,51.69167,-80.55833,SESA,246107859,HY,U,,18.5,18.5,,97,,22:06,,166.38,,338,338@166.38:6.1,6.1,Y,metal band upper right leg,Y
Christian Friis,2014,7,25,7-25-14,20:16,JBLP,Ontario,Canada,51.69167,-80.55833,SESA,269170619,AHY,U,,20,20.0,,99,25,20:16,,166.38,,339,339@166.38:6.1,6.1,Y,metal band upper right leg,Y
Christian Friis,2014,7,25,7-25-14,20:16,JBLP,Ontario,Canada,51.69167,-80.55833,SESA,269170620,AHY,U,,20.6,20.6,,101,30,20:16,,166.38,,340,340@166.38:6.1,6.1,Y,metal band upper right leg,Y
Christian Friis,2014,7,27,7-27-14,20:18,JBLP,Ontario,Canada,51.69167,-80.55833,SESA,269170639,AHY,U,,16.7,16.7,,97,28,20:18,,166.38,,341,341@166.38:6.1,6.1,Y,metal band upper right leg,Y
Christian Friis,2014,8,1,8-1-14,15:31,JBLP,Ontario,Canada,51.69167,-80.55833,SESA,269170686,AHY,U,,19.6,19.6,,96,,15:31,,166.38,,342,342@166.38:6.1,6.1,Y,metal band upper right leg - FW upper left leg - radio-transmitter (342) on back,Y
Christian Friis,2014,7,25,7-25-14,20:16,JBLP,Ontario,Canada,51.69167,-80.55833,SESA,269170622,AHY,U,,23.1,23.1,,98,29,20:16,,166.38,,343,343@166.38:6.1,6.1,Y,metal band upper right leg,Y
Christian Friis,2014,8,1,8-1-14,15:31,JBLP,Ontario,Canada,51.69167,-80.55833,SESA,269170684,AHY,U,,20.1,20.1,,97,,15:31,,166.38,,344,344@166.38:6.1,6.1,Y,metal band upper right leg - FW upper left leg - radio-transmitter (344) on back,Y
Christian Friis,2014,7,25,7-25-14,20:16,JBLP,Ontario,Canada,51.69167,-80.55833,SESA,269170621,AHY,U,,21.2,21.2,,94,28,20:16,,166.38,,345,345@166.38:6.1,6.1,Y,metal band upper right leg,Y
Christian Friis,2014,7,27,7-27-14,20:19,JBLP,Ontario,Canada,51.69167,-80.55833,SESA,269170643,AHY,U,,18.5,18.5,,99,,20:19,,166.38,,346,346@166.38:6.1,6.1,Y,metal band upper right leg,Y
Christian Friis,2014,8,7,8-7-14,21:45,JBLP,Ontario,Canada,51.69167,-80.55833,SESA,246107837,AHY,U,,18.4,18.4,,100,,21:45,,166.38,,389,389@166.38:6.1,6.1,Y,metal band upper right leg,Y
Christian Friis,2014,8,21,8-21-14,15:40,JBLP,Ontario,Canada,51.69167,-80.55833,WRSA,264101422,AHY,U,,26.9,26.9,,122,,15:40,,166.38,,391,391@166.38:6.1,6.1,Y,metal band upper right leg - FW upper left leg - radio-transmitter (391) on back,Y
Christian Friis,2014,8,10,8-10-14,22:05,JBLP,Ontario,Canada,51.69167,-80.55833,SESA,246107857,HY,U,,20.9,20.9,,95,,22:05,,166.38,,398,398@166.38:6.1,6.1,Y,metal band upper right leg,Y
Christian Friis,2014,8,10,8-10-14,22:05,JBLP,Ontario,Canada,51.69167,-80.55833,SESA,246107856,HY,U,,20.1,20.1,,96,,22:05,,166.38,,399,399@166.38:6.1,6.1,Y,metal band upper right leg,Y
Christian Friis,2014,8,7,8-7-14,15:39,JBLP,Ontario,Canada,51.69167,-80.55833,WRSA,264101418,AHY,U,,21.5,21.5,,127,,15:39,,166.38,,400,400@166.38:6.1,6.1,Y,metal band upper right leg - FW upper left leg - radio-transmitter (400) on back,Y
Christian Friis,2014,8,7,8-7-14,15:39,JBLP,Ontario,Canada,51.69167,-80.55833,WRSA,264101417,AHY,U,,22.7,22.7,,126,,15:39,,166.38,,401,401@166.38:6.1,6.1,Y,metal band upper right leg - FW upper left leg - radio-transmitter (401) on back,Y
Christian Friis,2014,7,24,7-24-14,20:16,JBLP,Ontario,Canada,51.69167,-80.55833,SESA,269170605,AHY,U,,18.4,18.4,,96,28,20:16,,166.38,,402,402@166.38:6.1,6.1,Y,metal band upper right leg,Y
Christian Friis,2014,7,24,7-24-14,20:12,JBLP,Ontario,Canada,51.69167,-80.55833,SESA,269170603,AHY,U,,19.2,19.2,,97,25,20:12,,166.38,,403,403@166.38:6.1,6.1,Y,metal band upper right leg,Y
Christian Friis,2014,7,24,7-24-14,20:11,JBLP,Ontario,Canada,51.69167,-80.55833,SESA,269170602,AHY,U,,19.6,19.6,,96,28,20:11,,166.38,,405,405@166.38:6.1,6.1,Y,metal band upper right leg,Y
Christian Friis,2015,8,24,8-24-15,14:00,Longridge_net1,Ontario,Canada,51.8231,-80.6912,WRSA,264101530,U,U,24.8,22.5,22.5,,120,,14:00,7,166.38,380013,13,13@166.38:6.1,6.1,N,No blood taken,Y
Christian Friis,2015,9,11,9-11-15,13:45,Longridge_net1,Ontario,Canada,51.8231,-80.6912,DUNL,264101547,HY,U,26.3,39.2,39.2,,120,47,13:45,1,166.38,380014,14,14@166.38:6.1,6.1,N,"Blood not collected, bird held too long",Y
Christian Friis,2015,9,3,9-3-15,21:12,Longridge_net1,Ontario,Canada,51.8231,-80.6912,DUNL,264101537,HY,U,24.7,36.1,36.1,,118,55,21:12,1,166.38,380015,15,15@166.38:6.1,6.1,Y,,Y
Christian Friis,2015,9,3,9-3-15,20:55,Longridge_net1,Ontario,Canada,51.8231,-80.6912,DUNL,264101536,HY,U,25.2,37.5,37.5,,118,54,20:55,0,166.38,380016,16,16@166.38:6.1,6.1,N,No blood taken,Y
Christian Friis,2015,9,3,9-3-15,20:55,Longridge_net1,Ontario,Canada,51.8231,-80.6912,DUNL,264101535,HY,U,25.6,40.2,40.2,,125,61,20:55,2,166.38,380017,17,17@166.38:6.1,6.1,N,No blood taken,Y
Christian Friis,2015,9,11,9-11-15,14:20,Longridge_net1,Ontario,Canada,51.8231,-80.6912,DUNL,264101549,HY,U,27.4,38,38.0,,122,52,14:20,1,166.38,380018,18,18@166.38:6.1,6.1,N,"Blood not collected, bird held too long",Y
Christian Friis,2015,9,11,9-11-15,14:20,Longridge_net1,Ontario,Canada,51.8231,-80.6912,DUNL,264101550,AHY,U,25.7,38.2,38.2,,118,48,14:20,3,166.38,380019,19,19@166.38:6.1,6.1,N,"Blood not collected, bird held too long",Y
Christian Friis,2015,9,10,9-10-15,20:37,Longridge_net1,Ontario,Canada,51.8231,-80.6912,DUNL,264101546,HY,U,27.7,39.6,39.6,,123,53,20:37,2,166.38,380020,20,20@166.38:6.1,6.1,Y,,Y
Christian Friis,2015,9,4,9-4-15,20:59,Longridge_net1,Ontario,Canada,51.8231,-80.6912,DUNL,264101539,HY,U,26,26.4,26.4,,121,54,20:59,0,166.38,380021,21,21@166.38:6.1,6.1,Y,,Y
Christian Friis,2015,9,5,9-5-15,21:10,Longridge_net1,Ontario,Canada,51.8231,-80.6912,DUNL,264101542,HY,U,25.7,38.3,38.3,,122,52,21:10,2,166.38,380022,22,22@166.38:6.1,6.1,Y,Body moult; blood clotted,Y
Christian Friis,2015,8,24,8-24-15,15:30,Longridge_net1,Ontario,Canada,51.8231,-80.6912,WRSA,264101531,HY,U,24.1,22.6,22.6,,122,,15:30,6,166.38,380023,23,23@166.38:6.1,6.1,Y,,Y
Christian Friis,2015,8,24,8-24-15,15:45,Longridge_net1,Ontario,Canada,51.8231,-80.6912,WRSA,264101532,AHY,U,25.4,23.2,23.2,,119,56.3,15:45,7,166.38,380024,24,24@166.38:6.1,6.1,Y,,Y
Christian Friis,2015,8,24,8-24-15,16:55,Longridge_net1,Ontario,Canada,51.8231,-80.6912,WRSA,264101533,AHY,U,22.8,22,22.0,,124,62,16:55,6,166.38,380025,25,25@166.38:6.1,6.1,Y,,Y
Christian Friis,2015,9,5,9-5-15,21:15,Longridge_net1,Ontario,Canada,51.8231,-80.6912,DUNL,264101543,HY,U,26,40,40.0,,123,55,21:15,0,166.38,380026,26,26@166.38:6.1,6.1,Y,Heavy body moult,Y
Christian Friis,2015,9,10,9-10-15,9:37,Longridge_net1,Ontario,Canada,51.8231,-80.6912,DUNL,264101544,AHY,U,25,34.3,34.3,,,47,9:37,1,166.38,380027,27,27@166.38:6.1,6.1,N,No blood taken; moulting,Y
Christian Friis,2015,8,22,8-22-15,16:40,Longridge_net1,Ontario,Canada,51.8231,-80.6912,SESA,269170763,HY,U,25,19.6,19.6,,107,38,16:40,7,166.38,380028,28,28@166.38:6.1,6.1,Y,"Blood collection attempted, none collected",Y
Christian Friis,2015,8,13,8-13-15,10:00,Longridge_net1,Ontario,Canada,51.8231,-80.6912,WRSA,264101525,HY,U,27.6,28.5,28.5,,128,64,10:00,6,166.38,380029,29,29@166.38:6.1,6.1,Y,,Y
Christian Friis,2015,8,23,8-23-15,16:35,Longridge_net1,Ontario,Canada,51.8231,-80.6912,WRSA,269170797,HY,U,27,22.7,22.7,,120,55,16:35,6,166.38,380030,30,30@166.38:6.1,6.1,Y,"Band fit O.K., no colour band",Y
Christian Friis,2015,8,23,8-23-15,16:59,Longridge_net1,Ontario,Canada,51.8231,-80.6912,WRSA,264101528,AHY,U,24,21.5,21.5,,120,57.3,16:59,7,166.38,380031,31,31@166.38:6.1,6.1,Y,,Y
Christian Friis,2015,8,23,8-23-15,16:59,Longridge_net1,Ontario,Canada,51.8231,-80.6912,WRSA,264101529,AHY,U,26.3,23.2,23.2,,122,54.3,16:59,5,166.38,380032,32,32@166.38:6.1,6.1,N,No blood taken,Y
Christian Friis,2015,8,10,8-10-15,1:00,Longridge_net1,Ontario,Canada,51.8231,-80.6912,WRSA,264101516,AHY,U,24.8,21.1,21.1,,124,40,1:00,1,166.38,380033,33,33@166.38:6.1,6.1,Y,flat fly parasites; 301; 318; 389; not sure the decimal on the mass,Y
Christian Friis,2015,8,22,8-22-15,11:20,Longridge_net1,Ontario,Canada,51.8231,-80.6912,SESA,269170758,HY,U,,,,,96,26,11:20,3,166.38,380034,34,34@166.38:6.1,6.1,N,No blood taken,Y
Christian Friis,2015,8,17,8-17-15,18:50,Longridge_net1,Ontario,Canada,51.8231,-80.6912,SESA,269170754,HY,U,21.5,18.6,18.6,,93,20,18:50,1,166.38,380035,35,35@166.38:6.1,6.1,Y,"Blood collection attempted, none collected",Y
Christian Friis,2015,8,22,8-22-15,13:30,Longridge_net1,Ontario,Canada,51.8231,-80.6912,SESA,269170759,HY,U,24.1,18.1,18.1,,98,24,13:30,4,166.38,380036,36,36@166.38:6.1,6.1,Y,,Y
Christian Friis,2015,8,22,8-22-15,15:25,Longridge_net1,Ontario,Canada,51.8231,-80.6912,SESA,269170760,HY,U,24.8,20.8,20.8,,100,38,15:25,6,166.38,380037,37,37@166.38:6.1,6.1,N,No blood taken,Y
Christian Friis,2015,8,13,8-13-15,13:40,Longridge_net1,Ontario,Canada,51.8231,-80.6912,SESA,269170747,HY,U,22.5,16.6,16.6,,97,21.3,14:40,4,166.38,380038,38,38@166.38:6.1,6.1,Y,,Y
Christian Friis,2015,8,13,8-13-15,3:00,Longridge_net1,Ontario,Canada,51.8231,-80.6912,SESA,269170748,U,U,21.5,20.5,20.5,,102,27.5,3:00,5,166.38,380039,39,39@166.38:6.1,6.1,Y,g=NONE (?),Y
Christian Friis,2015,8,13,8-13-15,4:20,Longridge_net1,Ontario,Canada,51.8231,-80.6912,SESA,269170750,HY,U,22.5,21.6,21.6,,101,26.4,4:20,4,166.38,380040,40,40@166.38:6.1,6.1,Y,No feathers taken,Y
Christian Friis,2015,8,13,8-13-15,4:20,Longridge_net1,Ontario,Canada,51.8231,-80.6912,SESA,269170752,HY,U,22.5,19.4,19.4,,97,21.2,4:20,7,166.38,380041,41,41@166.38:6.1,6.1,Y,,Y
Christian Friis,2015,8,10,8-10-15,4:30,Longridge_net1,Ontario,Canada,51.8231,-80.6912,WRSA,264101524,AHY,U,22.6,22.4,22.4,,118,41.8,4:30,,166.38,380042,42,42@166.38:6.1,6.1,Y,No feathers taken,Y
Christian Friis,2015,8,17,8-17-15,18:46,Longridge_net1,Ontario,Canada,51.8231,-80.6912,SESA,269170753,HY,U,22.5,18.2,18.2,,94,23,18:46,3,166.38,380043,43,43@166.38:6.1,6.1,Y,,Y
Christian Friis,2015,8,13,8-13-15,1:40,Longridge_net1,Ontario,Canada,51.8231,-80.6912,SESA,269170746,HY,U,21.3,18.9,18.9,,92,23.4,1:40,0,166.38,380044,44,44@166.38:6.1,6.1,Y,,Y
Christian Friis,2015,8,10,8-10-15,2:55,Longridge_net1,Ontario,Canada,51.8231,-80.6912,WRSA,264101523,AHY,U,25.5,23.1,23.1,,129,51.1,2:55,7,166.38,380045,45,45@166.38:6.1,6.1,Y,,Y
Christian Friis,2015,8,13,8-13-15,4:20,Longridge_net1,Ontario,Canada,51.8231,-80.6912,SESA,269170751,HY,U,23,19.5,19.5,,97,22.7,4:20,4,166.38,380046,46,46@166.38:6.1,6.1,Y,,Y
Christian Friis,2015,8,10,8-10-15,1:35,Longridge_net1,Ontario,Canada,51.8231,-80.6912,WRSA,264101520,AHY,U,25.5,22.2,22.2,,124,54.6,1:35,7,166.38,380047,47,47@166.38:6.1,6.1,Y,,Y
Christian Friis,2015,8,18,8-18-15,15:55,Longridge_net1,Ontario,Canada,51.8231,-80.6912,REKN,125224204,HY,U,35,31,31.0,,158,127,15:55,5,166.38,380048,48,48@166.38:6.1,6.1,Y,,Y
Christian Friis,2015,8,10,8-10-15,1:35,Longridge_net1,Ontario,Canada,51.8231,-80.6912,WRSA,264101519,AHY,U,24.1,23.3,23.3,,119,35.3,1:35,3,166.38,380050,50,50@166.38:6.1,6.1,Y,,Y
Christian Friis,2015,8,10,8-10-15,2:55,Longridge_net1,Ontario,Canada,51.8231,-80.6912,WRSA,264101522,AHY,U,25.7,23,23.0,,125,51.6,2:55,5,166.38,380051,51,51@166.38:6.1,6.1,Y,,Y
Christian Friis,2015,8,13,8-13-15,15:55,Longridge_net1,Ontario,Canada,51.8231,-80.6912,REKN,125224203,HY,U,29,31.3,31.3,,156,121.4,15:55,4,166.38,380052,52,52@166.38:6.1,6.1,Y,,Y
Christian Friis,2015,8,10,8-10-15,1:00,Longridge_net1,Ontario,Canada,51.8231,-80.6912,WRSA,264101518,AHY,U,24.8,22,22.0,,119,46.1,1:00,6,166.38,380053,53,53@166.38:6.1,6.1,Y,,Y
Christian Friis,2015,8,10,8-10-15,1:00,Longridge_net1,Ontario,Canada,51.8231,-80.6912,WRSA,264101517,AHY,U,23.2,22.4,22.4,,,53,1:00,7,166.38,380054,54,54@166.38:6.1,6.1,Y,not all measurements recorded fully; 301; 318; 389,Y
Christian Friis,2015,8,10,8-10-15,2:15,Longridge_net1,Ontario,Canada,51.8231,-80.6912,WRSA,264101521,AHY,U,25,22.7,22.7,,128,51.1,2:15,6,166.38,380055,55,55@166.38:6.1,6.1,Y,,Y
Christian Friis,2015,8,7,8-7-15,2:40,Longridge_net1,Ontario,Canada,51.8231,-80.6912,SESA,269170740,AHY,U,22.5,20.7,20.7,,104,30.2,2:40,4,166.38,380056,56,56@166.38:6.1,6.1,Y,301; 318; 389,Y
Christian Friis,2015,7,27,7-27-15,1:55,Longridge_net1,Ontario,Canada,51.8231,-80.6912,WRSA,264101501,AHY,U,21.4,24.3,24.3,,125,42,1:55,4,166.38,380057,57,57@166.38:6.1,6.1,N,"left leg cut from flag, flag removed and destroyed; bone spur on right elbow",Y
Christian Friis,2015,7,31,7-31-15,22:40,Longridge_net1,Ontario,Canada,51.8231,-80.6912,SESA,269170719,AHY,U,21.7,20.4,20.4,,98,31,22:40,6,166.38,380058,58,58@166.38:6.1,6.1,Y,301; 318; 389,Y
Christian Friis,2015,7,31,7-31-15,22:40,Longridge_net1,Ontario,Canada,51.8231,-80.6912,WRSA,264101505,AHY,U,25.7,24.2,24.2,,125,48,22:40,5,166.38,380059,59,59@166.38:6.1,6.1,Y,301; 318; 389; no blood time,Y
Christian Friis,2015,7,31,7-31-15,22:40,Longridge_net1,Ontario,Canada,51.8231,-80.6912,WRSA,264101502,AHY,U,25,22.4,22.4,,122,36,22:40,1,166.38,380060,60,60@166.38:6.1,6.1,Y,301; 318; 389,Y
Christian Friis,2015,7,31,7-31-15,22:40,Longridge_net1,Ontario,Canada,51.8231,-80.6912,WRSA,264101506,AHY,U,24.1,23.2,23.2,,120,46,22:40,5,166.38,380061,61,61@166.38:6.1,6.1,Y,301; 318; 389,Y
Christian Friis,2015,7,31,7-31-15,22:40,Longridge_net1,Ontario,Canada,51.8231,-80.6912,WRSA,264101504,AHY,U,23.7,24,24.0,,119,41,22:40,2,166.38,380062,62,62@166.38:6.1,6.1,Y,301; 318; 389; no blood time,Y
Christian Friis,2015,7,25,7-25-15,23:30,Longridge_net1,Ontario,Canada,51.8231,-80.6912,SESA,269170710,AHY,U,21.1,18.8,18.8,,97,25,23:30,7,166.38,380063,63,63@166.38:6.1,6.1,Y,301; 318; 389;,Y
Christian Friis,2015,7,25,7-25-15,23:30,Longridge_net1,Ontario,Canada,51.8231,-80.6912,SESA,269170709,AHY,U,22.4,19.2,19.2,,95,26,23:30,7,166.38,380064,64,64@166.38:6.1,6.1,N,301; 389; tiny cut under right wing,Y
Christian Friis,2015,7,25,7-25-15,23:30,Longridge_net1,Ontario,Canada,51.8231,-80.6912,SESA,269170708,AHY,U,24.5,21,21.0,,100,28,23:30,,166.38,380065,65,65@166.38:6.1,6.1,N,301;389; fat score unsure of; cut on right wing base,Y
Christian Friis,2015,7,25,7-25-15,23:30,Longridge_net1,Ontario,Canada,51.8231,-80.6912,SESA,269170707,AHY,U,20.9,17.6,17.6,,95,32,23:30,6,166.38,380066,66,66@166.38:6.1,6.1,N,301; 389; weighed with nanotag so mass adjusted by a gram,Y
Christian Friis,2015,7,25,7-25-15,23:30,Longridge_net1,Ontario,Canada,51.8231,-80.6912,SESA,269170711,AHY,U,22.6,18.8,18.8,,99,29,23:30,7,166.38,380067,67,67@166.38:6.1,6.1,Y,301; 318; 389; tiny cut under right wing,Y
Christian Friis,2015,8,7,8-7-15,1:50,Longridge_net1,Ontario,Canada,51.8231,-80.6912,SESA,269170733,AHY,U,23.1,21.2,21.2,,98,24.4,1:50,2,166.38,380068,68,68@166.38:6.1,6.1,Y,301; 318; 389,Y
Christian Friis,2015,8,7,8-7-15,1:15,Longridge_net1,Ontario,Canada,51.8231,-80.6912,SESA,269170729,AHY,U,22.1,19.8,19.8,,98,26.3,1:15,5,166.38,380069,69,69@166.38:6.1,6.1,Y,301; 318; 389,Y
Christian Friis,2015,8,7,8-7-15,1:15,Longridge_net1,Ontario,Canada,51.8231,-80.6912,SESA,269170730,HY,U,22.4,18.9,18.9,,98,22.7,1:15,3,166.38,380070,70,70@166.38:6.1,6.1,Y,301; 318; 389; had lice,Y
Christian Friis,2015,8,7,8-7-15,1:15,Longridge_net1,Ontario,Canada,51.8231,-80.6912,SESA,269170727,HY,U,21.6,21.3,21.3,,101,26.7,1:15,4,166.38,380071,71,71@166.38:6.1,6.1,Y,301; 318; 389,Y
Christian Friis,2015,8,7,8-7-15,1:15,Longridge_net1,Ontario,Canada,51.8231,-80.6912,SESA,269170728,AHY,U,23.4,19.3,19.3,,102,36.7,1:15,6,166.38,380072,72,72@166.38:6.1,6.1,Y,301; 318; 389,Y
Christian Friis,2015,7,31,7-31-15,22:40,Longridge_net1,Ontario,Canada,51.8231,-80.6912,WRSA,264101507,AHY,U,25.5,22.6,22.6,,121,37,22:40,2,166.38,380073,73,73@166.38:6.1,6.1,Y,301; 318; 389,Y
Christian Friis,2015,8,7,8-7-15,1:15,Longridge_net1,Ontario,Canada,51.8231,-80.6912,SESA,269170731,AHY,U,21.6,21.8,21.8,,103,24.1,1:15,0,166.38,380074,74,74@166.38:6.1,6.1,Y,301; 318; 389,Y
Christian Friis,2015,8,7,8-7-15,1:50,Longridge_net1,Ontario,Canada,51.8231,-80.6912,SESA,269170732,HY,U,21.6,16.9,16.9,,96,21.6,1:50,2,166.38,380075,75,75@166.38:6.1,6.1,Y,301; 318; 389,Y
Christian Friis,2015,8,22,8-22-15,15:25,Longridge_net1,Ontario,Canada,51.8231,-80.6912,SESA,269170762,HY,U,23.6,19.2,19.2,,97,29,15:25,5,166.38,380076,76,76@166.38:6.1,6.1,Y,,Y
Christian Friis,2015,8,7,8-7-15,1:50,Longridge_net1,Ontario,Canada,51.8231,-80.6912,SESA,269170735,AHY,U,21,18.7,18.7,,97,23,1:50,3,166.38,380077,77,77@166.38:6.1,6.1,Y,301; 318; 389,Y
Christian Friis,2015,8,7,8-7-15,0:35,Longridge_net1,Ontario,Canada,51.8231,-80.6912,SESA,269170723,AHY,U,22.2,19.6,19.6,,101,25.5,0:35,5,166.38,380078,78,78@166.38:6.1,6.1,Y,301; 318; 389,Y
Christian Friis,2015,8,7,8-7-15,1:15,Longridge_net1,Ontario,Canada,51.8231,-80.6912,WRSA,264101514,AHY,U,25.2,23.2,23.2,,121,49.6,1:15,1,166.38,380079,79,79@166.38:6.1,6.1,Y,301; 318; 389,Y
Christian Friis,2015,8,7,8-7-15,1:15,Longridge_net1,Ontario,Canada,51.8231,-80.6912,SESA,269170726,HY,U,22.7,19.3,19.3,,100,20.7,1:15,0,166.38,380080,80,80@166.38:6.1,6.1,Y,301; 318; 389,Y
Christian Friis,2015,8,7,8-7-15,0:35,Longridge_net1,Ontario,Canada,51.8231,-80.6912,SESA,269170724,AHY,U,22.6,18.2,18.2,,99,23.3,0:35,3,166.38,380081,81,81@166.38:6.1,6.1,Y,301; 318; 389,Y
Christian Friis,2015,8,7,8-7-15,0:35,Longridge_net1,Ontario,Canada,51.8231,-80.6912,SESA,269170725,AHY,U,22,18.8,18.8,,99,35.1,0:35,7,166.38,380082,82,82@166.38:6.1,6.1,Y,301; 318; 389,Y
Christian Friis,2015,8,7,8-7-15,2:40,Longridge_net1,Ontario,Canada,51.8231,-80.6912,SESA,269170736,AHY,U,21.7,18.8,18.8,,99,26.2,2:40,5,166.38,380083,83,83@166.38:6.1,6.1,Y,no feathers; 301; 318; 389,Y
